"","Authors","Title","Year","Source","ArticleURL","Type","DOI","Cites","GSRank","QueryDate","Database","SearchTerms","RecordID"
"86","O Culicov, M Frontasyeva, E Steinnes…","… the lead and copper-zinc smelters in Baia Mare, Romania, studied by the moss biomonitoring technique, neutron activation analysis and flame atomic absorption …",2002,"Journal of …","https://akjournals.com/view/journals/10967/254/1/article-p109.xml","","10.1023/A:1020853800937",56,86,"2024-07-01 13:42:22","google","moss*--absorption",86
"87","JJ Lee, CS Yang, YS Park, KH Kim…","The Burstein-Moss effect in Cu2GeSe3: Co2+ single crystals",1999,"Journal of applied …","https://pubs.aip.org/aip/jap/article/86/5/2914/486762","","",34,87,"2024-07-01 13:42:22","google","moss*--absorption",87
"88","ET Moul, MF Buell","Moss cover and rainfall interception in frequently burned sites in the New Jersey pine barrens",1955,"Bulletin of the Torrey Botanical Club","https://www.jstor.org/stable/2482462","","",40,88,"2024-07-01 13:42:22","google","moss*--absorption",88
"89","R Mäkipää","Sensitivity of forest-floor mosses in boreal forests to nitrogen and sulphur deposition",1995,"Water, Air, and Soil Pollution","https://link.springer.com/article/10.1007/BF00477151","","10.1007/BF00477151",64,89,"2024-07-01 13:42:22","google,google","moss*--absorption,moss*--nitrogen",89
"90","MS Shvetsova, IZ Kamanina, MV Frontasyeva…","Active moss biomonitoring using the “moss bag technique” in the park of Moscow",2019,"Physics of Particles and …","https://link.springer.com/article/10.1134/S1547477119060293","HTML","10.1134/S1547477119060293",21,90,"2024-07-01 13:42:22","google","moss*--absorption",90
"91","K Vergel, I Zinicovscaia, N Yushin, O Chaligava…","Moss biomonitoring of atmospheric pollution with trace elements in the Moscow region, Russia",2022,"Toxics","https://www.mdpi.com/2305-6304/10/2/66","HTML","",21,91,"2024-07-01 13:42:22","google","moss*--absorption",91
"92","Q Zhong, J Du, V Puigcorbé, J Wang, Q Wang…","Accumulation of natural and anthropogenic radionuclides in body profiles of Bryidae, a subgroup of mosses",2019,"… Science and Pollution …","https://link.springer.com/article/10.1007/s11356-019-05993-3","HTML","10.1007/s11356-019-05993-3",19,92,"2024-07-01 13:42:22","google,google,scopus","moss*--absorption,moss*--rhizoid,moss*--rhizoid",92
"93","MJ Waterman, J Bramley-Alves, RE Miller…","Photoprotection enhanced by red cell wall pigments in three East Antarctic mosses",2018,"Biological …","https://www.scielo.cl/scielo.php?pid=S0716-97602018000100239&script=sci_arttext","HTML","",49,93,"2024-07-01 13:42:22","google,google,google,google,google,google,google","moss*--absorption,moss*--chlorophyll,moss*--leafdensity,moss*--light,moss*--photosystem,moss*--quantumyield,moss*--reflectance",93
"94","Y Shibata, A Mohamed, K Taniyama, K Kanatani…","Red shift in the spectrum of a chlorophyll species is essential for the drought-induced dissipation of excess light energy in a poikilohydric moss, Bryum …",2018,"Photosynthesis …","https://link.springer.com/article/10.1007/s11120-017-0461-0","HTML","10.1007/s11120-017-0461-0",8,94,"2024-07-01 13:42:22","google,google,google,google,google","moss*--absorption,moss*--chlorophyll,moss*--light,moss*--photosynthesis,moss*--photosystem",94
"95","GW Charache, DM DePoy, JE Raynolds…","Moss–Burstein and plasma reflection characteristics of heavily doped n-type InxGa1− xAs and InPyAs1− y",1999,"Journal of applied …","https://pubs.aip.org/aip/jap/article/86/1/452/490101","","",51,95,"2024-07-01 13:42:22","google","moss*--absorption",95
"96","JA Fernández, A Rey, A Carballeira","An extended study of heavy metal deposition in Galicia (NW Spain) based on moss analysis",2000,"Science of the Total Environment","https://www.sciencedirect.com/science/article/pii/S0048969700004319","","",160,96,"2024-07-01 13:42:22","google,google","moss*--absorption,moss*--distribution",96
"97","B Koz, U Cevik","Lead adsorption capacity of some moss species used for heavy metal analysis",2014,"Ecological Indicators","https://www.sciencedirect.com/science/article/pii/S1470160X13003178","","",37,97,"2024-07-01 13:42:22","google","moss*--absorption",97
"98","TS Moss","Optical properties of tellurium in the infra-red",1952,"Proceedings of the Physical Society. Section B","https://iopscience.iop.org/article/10.1088/0370-1301/65/1/309/meta","","10.1088/0370-1301/65/1/309",21,98,"2024-07-01 13:42:22","google","moss*--absorption",98
"99","C Ihl, PS Barboza","Nutritional value of moss for arctic ruminants: a test with muskoxen",2007,"The Journal of wildlife management","https://wildlife.onlinelibrary.wiley.com/doi/abs/10.2193/2005-745","","10.2193/2005-745",36,99,"2024-07-01 13:42:22","google,google,google","moss*--absorption,moss*--nitrogen,moss*--phosphorus",99
"100","GE Nichols","Sphagnum moss: war substitute for cotton in absorbent surgical dressings",1920,"","https://books.google.com/books?hl=en&lr=&id=NXkXAAAAYAAJ&oi=fnd&pg=PA217&dq=moss*+absorption&ots=o68ZswvQMw&sig=HWOEyw5cqPEsPCLrhbT7Xesb4bI","BOOK","",20,100,"2024-07-01 13:42:22","google","moss*--absorption",100
"101","D Mendil, F Çelik, M Tuzen, M Soylak","Assessment of trace metal levels in some moss and lichen samples collected from near the motorway in Turkey",2009,"Journal of hazardous materials","https://www.sciencedirect.com/science/article/pii/S0304389408019031","","",50,101,"2024-07-01 13:42:22","google","moss*--absorption",101
"102","P Perämäki, M Pesonen, J Piispanen","Development of a microwave sample preparation method for the determination of arsenic in humus and moss samples by graphite furnace atomic absorption …",2000,"Analusis","https://analusis.edpsciences.org/articles/analusis/abs/2000/09/an2016/an2016.html","","",20,102,"2024-07-01 13:42:22","google","moss*--absorption",102
"103","ZM Gibbs, A LaLonde, GJ Snyder","Optical band gap and the Burstein–Moss effect in iodine doped PbTe using diffuse reflectance infrared Fourier transform spectroscopy",2013,"New Journal of Physics","https://iopscience.iop.org/article/10.1088/1367-2630/15/7/075020/meta","","10.1088/1367-2630/15/7/075020",250,103,"2024-07-01 13:42:22","google,google,google,scopus,scopus,scopus","moss*--absorption,moss*--reflectance,moss*--scattering,moss*--absorption,moss*--light,moss*--reflectance",103
"104","Z Csintalan, Z Takács, MCF Proctor, Z Nagy, Z Tuba","Early morning photosynthesis of the moss Tortula ruralis following summer dew fall in a Hungarian temperate dry sandy grassland",2000,"Plant Ecology","https://link.springer.com/article/10.1023/A:1026590506740","","10.1023/A:1026590506740",101,104,"2024-07-01 13:42:22","google,google,google,google,scopus,scopus","moss*--absorption,moss*--carboxylation,moss*--photosynthesis,moss*--watercontent,moss*--photosynthesis,moss*--watercontent",104
"105","RE Garth","The ecology of Spanish moss (Tillandsia usneoides): its growth and distribution",1964,"Ecology","https://esajournals.onlinelibrary.wiley.com/doi/abs/10.2307/1936100","","10.2307/1936100",99,105,"2024-07-01 13:42:22","google,google","moss*--absorption,moss*--distribution",105
"106","K Rousk, J Rousk, DL Jones, O Zackrisson…","Feather moss nitrogen acquisition across natural fertility gradients in boreal forests",2013,"Soil Biology and …","https://www.sciencedirect.com/science/article/pii/S0038071713000679","","",56,106,"2024-07-01 13:42:22","google,google,google,google,scopus","moss*--absorption,moss*--nitrogen,moss*--nitrogenfixation,moss*--soil,moss*--nitrogenfixation",106
"107","B Xiao, MA Bowker","Moss-biocrusts strongly decrease soil surface albedo, altering land-surface energy balance in a dryland ecosystem",2020,"Science of the Total Environment","https://www.sciencedirect.com/science/article/pii/S0048969720339474","","",68,107,"2024-07-01 13:42:22","google,google,google,google,scopus,scopus","moss*--absorption,moss*--albedo,moss*--reflectance,moss*--soil,moss*--albedo,moss*--reflectance",107
"108","BR Larsen, H Løkke, L Rasmussen","Accumulation of chlorinated hydrocarbons in moss from artificial rainwater",1985,"Oikos","https://www.jstor.org/stable/3565783","","",20,108,"2024-07-01 13:42:22","google","moss*--absorption",108
"109","Y Ino, T Nakatsubo","Distribution of carbon, nitrogen and phosphorus in a moss community‐soil system developed on a cold desert in Antarctica",1986,"Ecological research","https://esj-journals.onlinelibrary.wiley.com/doi/abs/10.1007/BF02361205","","10.1007/BF02361205",18,109,"2024-07-01 13:42:22","google,google,google,google,google,google,google","moss*--absorption,moss*--carbon,moss*--distribution,moss*--nitrogen,moss*--nitrogenfixation,moss*--phosphorus,moss*--soil",109
"110","M Castello","Monitoring of airborne metal pollution by moss bags: a methodological study",1996,"","https://www.openstarts.units.it/items/604a97f2-ab65-4d72-a010-428a198e84c7","","",30,110,"2024-07-01 13:42:22","google,google","moss*--absorption,moss*--dessication",110
"111","JE Vogelmann, DM Moss","Spectral reflectance measurements in the genus Sphagnum",1993,"Remote Sensing of Environment","https://www.sciencedirect.com/science/article/pii/003442579390110J","","",98,111,"2024-07-01 13:42:22","google,google,google,scopus","moss*--absorption,moss*--reflectance,moss*--watercontent,moss*--reflectance",111
"112","JL Gardea-Torresdey, L Tang, JM Salvador","Copper adsorption by esterified and unesterified fractions of Sphagnum peat moss and its different humic substances",1996,"Journal of Hazardous …","https://www.sciencedirect.com/science/article/pii/0304389495001565","","",243,112,"2024-07-01 13:42:22","google,google","moss*--absorption,moss*--carboxylation",112
"113","CSL Lee, X Li, G Zhang, X Peng, L Zhang","Biomonitoring of trace metals in the atmosphere using moss (Hypnum plumaeforme) in the Nanling Mountains and the Pearl River Delta, Southern China",2005,"Atmospheric Environment","https://www.sciencedirect.com/science/article/pii/S1352231004009331","","",109,113,"2024-07-01 13:42:22","google","moss*--absorption",113
"114","A Hyyryläinen, M Turunen, P Rautio…","Sphagnum mosses in a changing UV-B environment: A review",2018,"Perspectives in Plant …","https://www.sciencedirect.com/science/article/pii/S1433831917301580","","",23,114,"2024-07-01 13:42:22","google","moss*--absorption",114
"115","BI Olu-Owolabi, PN Diagboya, WC Ebaddan","Mechanism of Pb2+ removal from aqueous solution using a nonliving moss biomass",2012,"Chemical Engineering …","https://www.sciencedirect.com/science/article/pii/S138589471200575X","","",75,115,"2024-07-01 13:42:22","google,google,google","moss*--absorption,moss*--bulkdensity,moss*--carboxylation",115
"116","CYM Yang","Absorbent peat moss board product",1991,"US Patent 5,053,029","https://patents.google.com/patent/US5053029A/en","","",32,116,"2024-07-01 13:42:22","google","moss*--absorption",116
"117","E Steinnes","A critical evaluation of the use of naturally growing moss to monitor the deposition of atmospheric metals",1995,"Science of the Total Environment","https://www.sciencedirect.com/science/article/pii/004896979504360D","","",335,117,"2024-07-01 13:42:22","google,google,google,scopus","moss*--absorption,moss*--distribution,moss*--soil,moss*--soil",117
"118","GJ Kidron","Do mosses serve as sink for rain in the Negev Desert? A theoretical and experimental approach",2014,"Catena","https://www.sciencedirect.com/science/article/pii/S0341816214001258","HTML","",23,118,"2024-07-01 13:42:22","google,google","moss*--absorption,moss*--albedo",118
"119","RW Kimmerer","Gathering moss: A natural and cultural history of mosses",2021,"","","CITATION","",340,119,"2024-07-01 13:42:22","google,google,google,google","moss*--absorption,moss*--height,moss*--rhizoid,moss*--scattering",119
"120","P Świsłowski, M Rajfur, M Wacławek","Influence of Heavy Metal Concentration on Chlorophyll Content in Mosses",2020,"Ecological Chemistry and …","https://sciendo.com/article/10.2478/eces-2020-0037","","10.2478/eces-2020-0037",12,120,"2024-07-01 13:42:22","google,google,google","moss*--absorption,moss*--chlorophyll,moss*--quantumyield",120
"121","H Nakajima, K Itoh, H Otake, K Fujimoto","Photoabsorption Study of Pigments in Mosses: Scopelophila ligulata Has an Abnormally High Formation Rate of Pheophytin",2010,"Chemistry letters","https://academic.oup.com/chemlett/article-abstract/39/3/284/7387673","","",7,121,"2024-07-01 13:42:22","google","moss*--absorption",121
"122","B Ellis, TS Moss","The conduction bands in 6H and 15R silicon carbide II. Absorption measurements",1967,"Proceedings of the Royal Society of …","https://royalsocietypublishing.org/doi/abs/10.1098/rspa.1967.0145","","10.1098/rspa.1967.0145",33,122,"2024-07-01 13:42:22","google,google","moss*--absorption,moss*--scattering",122
"123","T Hu, WY Jin, CG Cheng","Classification of five kinds of moss plants with the use of Fourier transform infrared spectroscopy and chemometrics",2011,"Spectroscopy","https://content.iospress.com/articles/spectroscopy/spe518","","10.3233/SPE-2011-0518",21,123,"2024-07-01 13:42:22","google,google","moss*--absorption,moss*--reflectance",123
"124","MR Turetsky, B Bond‐Lamberty, E Euskirchen…","The resilience and functional role of moss in boreal and arctic ecosystems",2012,"New …","https://nph.onlinelibrary.wiley.com/doi/abs/10.1111/j.1469-8137.2012.04254.x","","10.1111/j.1469-8137.2012.04254.x",450,124,"2024-07-01 13:42:22","google,google,google,google,google,google,google,google,google,google,google,google,google,scopus,scopus","moss*--absorption,moss*--carbon,moss*--communitycomposition,moss*--conductance,moss*--dessication,moss*--height,moss*--light,moss*--nitrogen,moss*--respiration,moss*--rubisco,moss*--soil,moss*--watercontent,moss*--waterpotential,moss*--carbon,moss*--soil",124
"125","A Basile, AE Cogoni, P Bassi, E Fabrizi, S Sorbo…","Accumulation of Pb and Zn in gametophytes and sporophytes of the moss Funaria hygrometrica (Funariales)",2001,"Annals of Botany","https://www.sciencedirect.com/science/article/pii/S030573640191368X","","",68,125,"2024-07-01 13:42:22","google","moss*--absorption",125
"126","R Figueira, C Sérgio, AJ Sousa","Distribution of trace metals in moss biomonitors and assessment of contamination sources in Portugal",2002,"Environmental pollution","https://www.sciencedirect.com/science/article/pii/S0269749101002032","","",167,126,"2024-07-01 13:42:22","google,google,google","moss*--absorption,moss*--distribution,moss*--soil",126
"127","WB Herppich, CE Martin, C Tötzke…","External water transport is more important than vascular transport in the extreme atmospheric epiphyte Tillandsia usneoides (Spanish moss)",2019,"Plant, cell & …","https://onlinelibrary.wiley.com/doi/abs/10.1111/pce.13496","","10.1111/pce.13496",22,127,"2024-07-01 13:42:22","google,google,google,google","moss*--absorption,moss*--conductance,moss*--watercontent,moss*--waterpotential",127
