"","Authors","Title","Year","Source","ArticleURL","Type","DOI","Cites","GSRank","QueryDate","Database","SearchTerms","RecordID"
"88","D Chand, O Schmid, P Gwaze…","Laboratory measurements of smoke optical properties from the burning of Indonesian peat and other types of biomass",2005,"Geophysical …","https://agupubs.onlinelibrary.wiley.com/doi/abs/10.1029/2005GL022678","","10.1029/2005GL022678",47,88,"2024-07-23 08:31:28","google,google,google,google,google,scopus,scopus,scopus","peat--absorption,peat--absorption,peat--albedo,peat--light,peat--scattering,peat--absorption,peat--albedo,peat--scattering",150087
"89","AP Dachnowski-Stokes","Structural characteristics of peat and muck",1940,"Soil Science","https://journals.lww.com/soilsci/citation/1940/11000/Structural_Characteristics_of_Peat_and_Muck.6.aspx","","",10,89,"2024-07-23 08:31:28","google,google","peat--absorption,peat--absorption",150088
"90","AT Kmitovenko, AV Zhuravlev, IA Tyabotov…","Influence of heat treatment of the surface of formed peat on its liability to water absorption and drying",1980,"Izv. Vyssh. Uchebn …","https://www.osti.gov/etdeweb/biblio/5119960","","",0,90,"2024-07-23 08:31:28","google,google","peat--absorption,peat--absorption",150089
"91","S Nurzakiah, N Wakhid, A Hairani","Carbon dioxide emission and peat hydrophobicity in tidal peatlands",2020,"SAINS TANAH-Journal of Soil …","https://jurnal.uns.ac.id/tanah/article/view/41153","","",8,91,"2024-07-23 08:31:28","google,google","peat--absorption,peat--absorption",150090
"92","TD Moskal, L Leskiw, MA Naeth…","Effect of organic carbon (peat) on moisture retention of peat: mineral mixes",2001,"Canadian Journal of …","https://cdnsciencepub.com/doi/abs/10.4141/S00-011","","10.4141/S00-011",39,92,"2024-07-23 08:31:28","google,google,google,google,google","peat--absorption,peat--absorption,peat--bulkdensity,peat--carbon,peat--watercontent",150091
"93","C Heller, RH Ellerbrock, N Roßkopf…","Soil organic matter characterization of temperate peatland soil with FTIR‐spectroscopy: effects of mire type and drainage intensity",2015,"European Journal of …","https://bsssjournals.onlinelibrary.wiley.com/doi/abs/10.1111/ejss.12279","","10.1111/ejss.12279",86,93,"2024-07-23 08:31:28","google,google,scopus","peat--absorption,peat--absorption,peat--absorption",150092
"94","T Viraraghavan, GAK Rao","Adsorption of cadmium and chromium from wastewater by peat",1993,"International journal of environmental …","https://www.tandfonline.com/doi/abs/10.1080/00207239308710843","","10.1080/00207239308710843",29,94,"2024-07-23 08:31:28","google,google","peat--absorption,peat--absorption",150093
"95","L Li","Heavy metals removal from wastewater by peat absorption.",1996,"","https://digital.maag.ysu.edu/xmlui/handle/1989/6276","","",0,95,"2024-07-23 08:31:28","google,google","peat--absorption,peat--absorption",150094
"96","GN Mathavan, T Viraraghavan","Use of peat in the treatment of oily waters",1989,"Water, Air, and Soil Pollution","https://link.springer.com/article/10.1007/BF00208574","","10.1007/BF00208574",53,96,"2024-07-23 08:31:28","google,google","peat--absorption,peat--absorption",150095
"97","PA Gallagher","Peat in protected cropping",1972,"Scientific Horticulture","https://www.jstor.org/stable/45126641","","",16,97,"2024-07-23 08:31:28","google,google","peat--absorption,peat--absorption",150096
"98","JL Gardea-Torresdey, L Tang, JM Salvador","Copper adsorption by esterified and unesterified fractions of Sphagnum peat moss and its different humic substances",1996,"Journal of Hazardous …","https://www.sciencedirect.com/science/article/pii/0304389495001565","","",243,98,"2024-07-23 08:31:28","google,google,google","peat--absorption,peat--absorption,peat--carboxylation",150097
"99","C Mikutta, JJ Rothwell","Peat bogs as hotspots for organoarsenical formation and persistence",2016,"Environmental Science &Technology","https://pubs.acs.org/doi/abs/10.1021/acs.est.5b06182","","10.1021/acs.est.5b06182",21,99,"2024-07-23 08:31:28","google,google","peat--absorption,peat--absorption",150098
"100","P Langner, C Mikutta, R Kretzschmar","Arsenic sequestration by organic sulphur in peat",2012,"Nature Geoscience","https://www.nature.com/articles/ngeo1329","","",236,100,"2024-07-23 08:31:28","google,google,google,google,scopus","peat--absorption,peat--absorption,peat--carboxylation,peat--scattering,peat--absorption",150099
"101","JHM Wösten, E Clymans, SE Page, JO Rieley…","Peat–water interrelationships in a tropical peatland ecosystem in Southeast Asia",2008,"Catena","https://www.sciencedirect.com/science/article/pii/S0341816207001130","","",401,101,"2024-07-23 08:31:28","google,google,google","peat--absorption,peat--absorption,peat--watercontent",150100
"102","A Kaila","Biological absorption of phosphorus",1949,"Soil Science","https://journals.lww.com/soilsci/citation/1949/10000/biological_absorption_of_phosphorus.1.aspx","","",91,102,"2024-07-23 08:31:28","google,google","peat--absorption,peat--absorption",150101
"103","N Albasel, A Cottenie","Heavy metals uptake from contaminated soils as affected by peat, lime, and chelates",1985,"Soil Science Society of America Journal","https://acsess.onlinelibrary.wiley.com/doi/abs/10.2136/sssaj1985.03615995004900020023x","","10.2136/sssaj1985.03615995004900020023x",104,103,"2024-07-23 08:31:28","google,google,scopus","peat--absorption,peat--absorption,peat--absorption",150102
"104","AJ Morris, DL Hesterberg","Iron (III) coordination and phosphate sorption in peat reacted with ferric or ferrous iron",2012,"Soil Science Society of America …","https://acsess.onlinelibrary.wiley.com/doi/abs/10.2136/sssaj2011.0097","","10.2136/sssaj2011.0097",28,104,"2024-07-23 08:31:28","google,google,google","peat--absorption,peat--absorption,peat--carboxylation",150103
"105","A Usup, Y Hashimoto, H Takahashi, H Hayasaka","Combustion and thermal characteristics of peat fire in tropical peatland in Central Kalimantan, Indonesia",2004,"Tropics","https://www.jstage.jst.go.jp/article/tropics/14/1/14_1_1/_article/-char/ja/","","",305,105,"2024-07-23 08:31:28","google,google,google","peat--absorption,peat--absorption,peat--albedo",150104
"106","M Klavins, D Porshnov","Approaches for peat modification to improve oil sorption capacity",2011,"Proceedings of the 4th WSEAS …","https://www.researchgate.net/profile/Dmitrijs-Porsnovs/publication/262172684_Approaches_for_peat_modification_to_improve_oil_sorption_capacity/links/580f351808aea04bbcba30cb/Approaches-for-peat-modification-to-improve-oil-sorption-capacity.pdf","PDF","",8,106,"2024-07-23 08:31:28","google,google","peat--absorption,peat--absorption",150105
"107","SM Islam, R Hashim, ABMS Islam…","Effect of peat on physicomechanical properties of cemented brick",2014,"The Scientific World …","https://onlinelibrary.wiley.com/doi/abs/10.1155/2014/328516","","10.1155/2014/328516",11,107,"2024-07-23 08:31:28","google,google,google","peat--absorption,peat--absorption,peat--light",150106
"108","AM Arunachalam","Adsorption/absorption features of peat moss for water pollution control: Feasibility studies for St. John's harbour water pollution",2002,"annual conference of the Canadian Society for Civil …","","CITATION","",5,108,"2024-07-23 08:31:28","google,google","peat--absorption,peat--absorption",150107
"109","M Lyu, CJ Young, DK Thompson…","… Properties on the Light Absorption of Fresh and Laboratory-Aged Atmospheric Brown Carbon Produced from Realistic Combustion of Boreal Peat and Spruce Foliage",2024,"Environmental Science & …","https://pubs.acs.org/doi/abs/10.1021/acs.est.1c07091","","10.1021/acs.est.1c07091",0,109,"2024-07-23 08:31:28","google,google,google","peat--absorption,peat--absorption,peat--light",150108
"110","LG Sivakova, NP Lesnikova, NM Kim, GM Rotova","Physicochemical properties of the humic substances of peat and brown coal",2011,"Solid Fuel Chemistry","https://link.springer.com/article/10.3103/S0361521911010125","","10.3103/S0361521911010125",11,110,"2024-07-23 08:31:28","google,google","peat--absorption,peat--absorption",150109
"111","M Beckmann, D Lloyd","Extraction and identification of volatile organic substances (VOS) from Scottish peat cores",2001,"Atmospheric Environment","https://www.sciencedirect.com/science/article/pii/S1352231000002909","","",14,111,"2024-07-23 08:31:28","google,google","peat--absorption,peat--absorption",150110
"112","IC Feustel, HG Byers","The physical and chemical characteristics of certain American peat profiles",1930,"","https://ageconsearch.umn.edu/record/162782/files/tb214.pdf","PDF","",64,112,"2024-07-23 08:31:28","google,google","peat--absorption,peat--absorption",150111
"113","JL Brooks, CA Rock, RA Struchtemeyer","Use of peat for on‐site wastewater treatment: II. Field studies",1984,"","https://acsess.onlinelibrary.wiley.com/doi/abs/10.2134/jeq1984.00472425001300040004x","","10.2134/jeq1984.00472425001300040004x",92,113,"2024-07-23 08:31:28","google,google","peat--absorption,peat--absorption",150112
"114","G Wever, MH Hertogh-Pon","Effects of self-heating on biological, chemical and physical characteristics of peat",1992,"… on Horticultural Substrates other than Soil …","https://www.actahort.org/books/342/342_2.htm","","",11,114,"2024-07-23 08:31:28","google,google","peat--absorption,peat--absorption",150113
"115","WD Moores","Oil spill absorbing peat",1983,"","https://www.osti.gov/etdeweb/biblio/6208001","","",3,115,"2024-07-23 08:31:28","google,google","peat--absorption,peat--absorption",150114
"116","S Pichan, BC O'Kelly","Effect of decomposition on the compressibility of fibrous peat",2012,"GeoCongress 2012: State of the Art and …","https://ascelibrary.org/doi/abs/10.1061/9780784412121.445","","10.1061/9780784412121.445",35,116,"2024-07-23 08:31:28","google,google,google,google,google,scopus","peat--absorption,peat--absorption,peat--bulkdensity,peat--rhizoid,peat--watercontent,peat--absorption",150115
"117","G Soriano, G Fabón, L Monforte, A Séneca…","Ultraviolet absorption capacity of Sphagnum species from Norwegian peatlands",2013,"Boletín de la …","https://www.researchgate.net/profile/Lars-Soederstroem-3/publication/259460785_ULTRAVIOLET_ABSORPTION_CAPACITY_OF_SPHAGNUM_SPECIES_FROM_NORWEGIAN_PEATLANDS/links/0c96052bc9a033d97e000000/Ultraviolet-absorption-capacity-of-Sphagnum-species-from-Norwegian-peatlands.pdf","PDF","",4,117,"2024-07-23 08:31:28","google,google","peat--absorption,peat--absorption",150116
"118","FE Yulianto, F Harwadi, MK Wardani","THE EFFECT OF WATER CONTENT REDUCTION TO FIBROUS PEAT ABSORBENT CAPACITY AND ITS BEHAVIOUR",NA,"researchgate.net","https://www.researchgate.net/profile/Faisal-Yulianto/publication/282135874_THE_EFFECT_OF_WATER_CONTENT_REDUCTION_TO_FIBROUS_PEAT_ABSORBENT_CAPACITY_AND_ITS_BEHAVIOR/links/5604a4cc08aeb5718ff00ef6/THE-EFFECT-OF-WATER-CONTENT-REDUCTION-TO-FIBROUS-PEAT-ABSORBENT-CAPACITY-AND-ITS-BEHAVIOR.pdf","PDF","",0,118,"2024-07-23 08:31:28","google,google,google","peat--absorption,peat--absorption,peat--watercontent",150117
"119","JTA Verhoeven","Nutrient dynamics in minerotrophic peat mires",1986,"Aquatic Botany","https://www.sciencedirect.com/science/article/pii/0304377086900495","","",159,119,"2024-07-23 08:31:28","google,google,google,google,scopus","peat--absorption,peat--absorption,peat--nitrogenfixation,peat--soil,peat--phosphorus",150118
"120","T Gosset, JL Trancart, DR Thévenot","Batch metal removal by peat. Kinetics and thermodynamics",1986,"Water Research","https://www.sciencedirect.com/science/article/pii/0043135486902095","","",358,120,"2024-07-23 08:31:28","google,google,google","peat--absorption,peat--absorption,peat--carboxylation",150119
"121","S Gupta, G Deep","Agricultural waste based-coco peat and coconut shell activated carbon microwave absorber",2016,"2016 IEEE MTT-S International Microwave …","https://ieeexplore.ieee.org/abstract/document/7939621/","","",17,121,"2024-07-23 08:31:28","google,google","peat--absorption,peat--absorption",150120
"122","TR Moore, KH Knorr, L Thompson, C Roy, JL Bubier","The effect of long-term fertilization on peat in an ombrotrophic bog",2019,"Geoderma","https://www.sciencedirect.com/science/article/pii/S0016706118322547","","",39,122,"2024-07-23 08:31:28","google,google,google,scopus","peat--absorption,peat--absorption,peat--phosphorus,peat--carboxylation",150121
"123","K Kalbitz, W Geyer, S Geyer","Spectroscopic properties of dissolved humic substances—a reflection of land use history in a fen area",1999,"Biogeochemistry","https://link.springer.com/article/10.1007/BF00994924","","10.1007/BF00994924",387,123,"2024-07-23 08:31:28","google,google,scopus,scopus","peat--absorption,peat--absorption,peat--absorption,peat--soil",150122
"124","N Gatis, DJ Luscombe, D Carless, LE Parry, RM Fyfe…","Mapping upland peat depth using airborne radiometric and lidar survey data",2019,"Geoderma","https://www.sciencedirect.com/science/article/pii/S0016706118303495","HTML","",51,124,"2024-07-23 08:31:28","google,google,google","peat--absorption,peat--absorption,peat--scattering",150123
"125","C Cocozza, V D'Orazio, TM Miano, W Shotyk","Characterization of solid and aqueous phases of a peat bog profile using molecular fluorescence spectroscopy, ESR and FT-IR, and comparison with physical …",2003,"Organic Geochemistry","https://www.sciencedirect.com/science/article/pii/S0146638002002085","","",230,125,"2024-07-23 08:31:28","google,google,google,google,scopus","peat--absorption,peat--absorption,peat--bulkdensity,peat--carboxylation,peat--bulkdensity",150124
"126","H Heatwole, K Lim","Relation of substrate moisture to absorption and loss of water by the salamander, Plethodon cinereus",1961,"Ecology","https://www.jstor.org/stable/1933512","","",78,126,"2024-07-23 08:31:28","google,google","peat--absorption,peat--absorption",150125
