"","Authors","Title","Year","Source","ArticleURL","Type","DOI","Cites","GSRank","QueryDate","Database","SearchTerms","RecordID"
"57","C Zhang, D Niu, M Song, JJ Elser, JG Okie…","Effects of rainfall manipulations on carbon exchange of cyanobacteria and moss-dominated biological soil crusts",2018,"Soil Biology and …","https://www.sciencedirect.com/science/article/pii/S0038071718301779","","",42,57,"2024-07-18 08:37:38","google,google,google,google,google,google,google,google,google,google,scopus,scopus","biocrust--absorption,biocrust--carbon,biocrust--chlorophyll,biocrust--light,biocrust--nitrogenfixation,biocrust--phenology,biocrust--phosphorus,biocrust--photosynthesis,biocrust--respiration,biocrust--watercontent,biocrust--carbon,biocrust--nitrogen",130056
"58","S Li, F Sun, S Chamizo, B Xiao","Towards moss-dominated biocrust effects on soil temperature across seasons in drylands: Insight from continuous measurements of soil thermal properties and solar …",2022,"Geoderma","https://www.sciencedirect.com/science/article/pii/S001670612200218X","","",9,58,"2024-07-18 08:37:38","google,google,google,google,google,google,google,google,google,google,google,google,scopus,scopus,scopus","biocrust--absorption,biocrust--albedo,biocrust--bulkdensity,biocrust--distribution,biocrust--heatconduction,biocrust--height,biocrust--light,biocrust--photosynthesis,biocrust--reflectance,biocrust--rhizoid,biocrust--soil,biocrust--watercontent,biocrust--albedo,biocrust--bulkdensity,biocrust--watercontent",130057
"59","DJ Eldridge, S Reed, SK Travers…","The pervasive and multifaceted influence of biocrusts on water in the world's drylands",2020,"Global Change …","https://onlinelibrary.wiley.com/doi/abs/10.1111/gcb.15232","","10.1111/gcb.15232",165,59,"2024-07-18 08:37:38","google,google,google,google,google,scopus","biocrust--absorption,biocrust--carbon,biocrust--distribution,biocrust--soil,biocrust--waterpotential,biocrust--soil",130058
"60","S Seitz, M Nebel, P Goebes, K Käppeler…","Bryophyte-dominated biological soil crusts mitigate soil erosion in an early successional Chinese subtropical forest",2017,"…","https://bg.copernicus.org/articles/14/5775/2017/","","",59,60,"2024-07-18 08:37:38","google,google,google,google,google,google,scopus","biocrust--absorption,biocrust--distribution,biocrust--height,biocrust--leafarea,biocrust--light,biocrust--rhizoid,biocrust--light",130059
"61","F Sun, B Xiao, S Li, X Yu, GJ Kidron, J Heitman","Direct evidence and mechanism for biocrusts-induced improvements in pore structure of dryland soil and the hydrological implications",2023,"Journal of Hydrology","https://www.sciencedirect.com/science/article/pii/S0022169423007886","","",9,61,"2024-07-18 08:37:38","google,google,google,google,google,google,google,google,google,google,google,google","biocrust--absorption,biocrust--bulkdensity,biocrust--carbon,biocrust--distribution,biocrust--height,biocrust--light,biocrust--nitrogen,biocrust--respiration,biocrust--rhizoid,biocrust--soil,biocrust--watercontent,biocrust--waterpotential",130060
"62","YA Chung, B Thornton, E Dettweiler-Robinson…","Soil surface disturbance alters cyanobacterial biocrusts and soil properties in dry grassland and shrubland ecosystems",2019,"Plant and Soil","https://link.springer.com/article/10.1007/s11104-019-04102-0","HTML","10.1007/s11104-019-04102-0",11,62,"2024-07-18 08:37:38","google,google,google,google,google,google,google,google,google,google,scopus","biocrust--absorption,biocrust--albedo,biocrust--bulkdensity,biocrust--chlorophyll,biocrust--communitycomposition,biocrust--height,biocrust--photosynthesis,biocrust--respiration,biocrust--soil,biocrust--watercontent,biocrust--chlorophyll",130061
"63","H Sun, X Ma, Y Liu, G Zhou, J Ding, L Lu…","A new multi-angle method for estimating fractional biocrust coverage from Sentinel-2 data in arid areas",2024,"… on Geoscience and …","https://ieeexplore.ieee.org/abstract/document/10418897/","","",1,63,"2024-07-18 08:37:38","google,google,google,google,google","biocrust--absorption,biocrust--albedo,biocrust--reflectance,biocrust--rhizoid,biocrust--scattering",130062
"64","M Vinoth, S Sivasankari, AKK Ahamed…","Biological soil crust (BSC) is an effective biofertilizer on Vigna mungo (L.)",2020,"Saudi Journal of …","https://www.sciencedirect.com/science/article/pii/S1319562X20301352","HTML","",16,64,"2024-07-18 08:37:38","google,google,google,google,google,scopus,scopus","biocrust--absorption,biocrust--chlorophyll,biocrust--height,biocrust--nitrogenfixation,biocrust--phosphorus,biocrust--chlorophyll,biocrust--nitrogenfixation",130063
"65","B Xiao, F Sun, K Hu, GJ Kidron","Biocrusts reduce surface soil infiltrability and impede soil water infiltration under tension and ponding conditions in dryland ecosystem",2019,"Journal of Hydrology","https://www.sciencedirect.com/science/article/pii/S0022169418309065","","",123,65,"2024-07-18 08:37:38","google,google,google,google,google,google,google,scopus,scopus","biocrust--absorption,biocrust--bulkdensity,biocrust--chlorophyll,biocrust--distribution,biocrust--height,biocrust--soil,biocrust--watercontent,biocrust--distribution,biocrust--soil",130064
"66","T Chock, AJ Antoninka, AM Faist, MA Bowker…","Responses of biological soil crusts to rehabilitation strategies",2019,"Journal of arid …","https://www.sciencedirect.com/science/article/pii/S0140196318301848","HTML","",59,66,"2024-07-18 08:37:38","google,google,google,google,google,google,google,google,scopus","biocrust--absorption,biocrust--chlorophyll,biocrust--light,biocrust--phosphorus,biocrust--photosynthesis,biocrust--quantumyield,biocrust--soil,biocrust--watercontent,biocrust--chlorophyll",130065
"67","J Kakeh, M Gorji, M Sohrabi, A Tavili…","Effects of biological soil crusts on some physicochemical characteristics of rangeland soils of Alagol, Turkmen Sahra, NE Iran",2018,"Soil and Tillage …","https://www.sciencedirect.com/science/article/pii/S0167198718303349","","",60,67,"2024-07-18 08:37:38","google,google,google,google,google,google,google,scopus,scopus,scopus,scopus,scopus","biocrust--absorption,biocrust--bulkdensity,biocrust--distribution,biocrust--phosphorus,biocrust--rhizoid,biocrust--soil,biocrust--watercontent,biocrust--bulkdensity,biocrust--carbon,biocrust--nitrogen,biocrust--phosphorus,biocrust--watercontent",130066
"68","W Ghiloufi, B Büdel, M Chaieb","Effects of biological soil crusts on a Mediterranean perennial grass (Stipa tenacissima L.)",2017,"… Journal Dealing with all Aspects of …","https://www.tandfonline.com/doi/abs/10.1080/11263504.2015.1118165","","10.1080/11263504.2015.1118165",23,68,"2024-07-18 08:37:38","google,google,google,google,google","biocrust--absorption,biocrust--nitrogen,biocrust--nitrogenfixation,biocrust--phosphorus,biocrust--watercontent",130067
"69","S Chamizo, E Rodríguez-Caballero…","Temporal dynamics of dryland soil CO2 efflux using high-frequency measurements: Patterns and dominant drivers among biocrust types, vegetation and bare soil",2022,"Geoderma","https://www.sciencedirect.com/science/article/pii/S0016706121004845","","",18,69,"2024-07-18 08:37:38","google,google,google,google,google,google,google,google,google","biocrust--absorption,biocrust--carbon,biocrust--carboxylation,biocrust--phenology,biocrust--photosynthesis,biocrust--photosystem,biocrust--respiration,biocrust--soil,biocrust--watercontent",130068
"70","GJ Kidron, B Büdel","Contrasting hydrological response of coastal and desert biocrusts",2014,"Hydrological Processes","https://onlinelibrary.wiley.com/doi/abs/10.1002/hyp.9587","","10.1002/hyp.9587",37,70,"2024-07-18 08:37:38","google,google,google,google,scopus","biocrust--absorption,biocrust--chlorophyll,biocrust--height,biocrust--reflectance,biocrust--chlorophyll",130069
"71","Y Wang, B Xiao, W Wang, GJ Kidron","Interactions between biocrusts and herbaceous communities are divergent in dry and wet semiarid ecosystems",2024,"Science of The Total Environment","https://www.sciencedirect.com/science/article/pii/S0048969724039068","","",0,71,"2024-07-18 08:37:38","google,google,google,google,google,google,scopus,scopus,scopus","biocrust--absorption,biocrust--albedo,biocrust--chlorophyll,biocrust--communitycomposition,biocrust--phosphorus,biocrust--watercontent,biocrust--light,biocrust--phosphorus,biocrust--watercontent",130070
"72","S Gypser, WB Herppich, T Fischer, P Lange…","Photosynthetic characteristics and their spatial variance on biological soil crusts covering initial soils of post-mining sites in Lower Lusatia, NE Germany",2016,"… , Functional Ecology of …","https://www.sciencedirect.com/science/article/pii/S0367253016300226","","",40,72,"2024-07-18 08:37:38","google,google,google,google,google,google,google,google,google,google,google,google,scopus,scopus,scopus,scopus,scopus","biocrust--absorption,biocrust--chlorophyll,biocrust--height,biocrust--light,biocrust--phenology,biocrust--photosynthesis,biocrust--photosystem,biocrust--quantumyield,biocrust--reflectance,biocrust--respiration,biocrust--rhizoid,biocrust--scattering,biocrust--carbon,biocrust--chlorophyll,biocrust--distribution,biocrust--photosynthesis,biocrust--respiration",130071
"73","GJ Kidron, SY Tal","The effect of biocrusts on evaporation from sand dunes in the Negev Desert",2012,"Geoderma","https://www.sciencedirect.com/science/article/pii/S0016706112000997","","",119,73,"2024-07-18 08:37:38","google,google,google,google,scopus,scopus","biocrust--absorption,biocrust--albedo,biocrust--reflectance,biocrust--watercontent,biocrust--albedo,biocrust--soil",130072
"74","A Antoninka, MA Bowker, SC Reed…","Production of greenhouse‐grown biocrust mosses and associated cyanobacteria to rehabilitate dryland soil function",2016,"Restoration …","https://onlinelibrary.wiley.com/doi/abs/10.1111/rec.12311","","10.1111/rec.12311",134,74,"2024-07-18 08:37:38","google,google,google,google,google,google,google,google,google,google,google,scopus,scopus,scopus,scopus","biocrust--absorption,biocrust--carbon,biocrust--chlorophyll,biocrust--light,biocrust--nitrogen,biocrust--nitrogenfixation,biocrust--percentcover,biocrust--photosynthesis,biocrust--respiration,biocrust--rhizoid,biocrust--soil,biocrust--carbon,biocrust--nitrogen,biocrust--nitrogenfixation,biocrust--soil",130073
"75","W Dou, M Delgado-Baquerizo, B Xiao","Biocrusts drive soil respiration across seasons and depths in a cold-winter desert",2024,"Soil Biology and Biochemistry","https://www.sciencedirect.com/science/article/pii/S0038071724000440","","",0,75,"2024-07-18 08:37:38","google,google,google,google,google,google,google,google,google,google,google,scopus","biocrust--absorption,biocrust--albedo,biocrust--bulkdensity,biocrust--carbon,biocrust--distribution,biocrust--light,biocrust--phosphorus,biocrust--photosynthesis,biocrust--respiration,biocrust--soil,biocrust--watercontent,biocrust--respiration",130074
"76","B Xiao, K Hu","Moss-dominated biocrusts decrease soil moisture and result in the degradation of artificially planted shrubs under semiarid climate",2017,"Geoderma","https://www.sciencedirect.com/science/article/pii/S0016706116309041","","",76,76,"2024-07-18 08:37:38","google,google,google,google,google,google,google,google,scopus","biocrust--absorption,biocrust--bulkdensity,biocrust--chlorophyll,biocrust--height,biocrust--leafarea,biocrust--soil,biocrust--watercontent,biocrust--waterpotential,biocrust--soil",130075
"77","A Gholamhosseinian, A Sepehr…","The effects of biocrusts on soil parameters in a semi-arid pediment at north-eastern Iran",2020,"Revista De …","https://revistadegeomorfologie.ro/geo/index.php/revista/article/view/94","","",4,77,"2024-07-18 08:37:38","google,google","biocrust--absorption,biocrust--rhizoid",130076
"78","B Atashpaz, F Khormali, E Malekzadeh…","The effect of different sequences of biological crusts on soil physicochemical properties in dry land",2023,"Environmental Earth …","https://link.springer.com/article/10.1007/s12665-023-11258-7","HTML","10.1007/s12665-023-11258-7",1,78,"2024-07-18 08:37:38","google,google,google,google,google,scopus","biocrust--absorption,biocrust--bulkdensity,biocrust--phosphorus,biocrust--rhizoid,biocrust--scattering,biocrust--phosphorus",130077
"79","S Li, MA Bowker, B Xiao","Biocrusts enhance non-rainfall water deposition and alter its distribution in dryland soils",2021,"Journal of Hydrology","https://www.sciencedirect.com/science/article/pii/S0022169421000974","","",42,79,"2024-07-18 08:37:38","google,google,google,google,google,google,google,google,google,scopus","biocrust--absorption,biocrust--albedo,biocrust--bulkdensity,biocrust--distribution,biocrust--height,biocrust--photosystem,biocrust--rhizoid,biocrust--soil,biocrust--watercontent,biocrust--distribution",130078
"80","L Xu, B Zhu, C Li, Z Zhou, M Yao, X Zhou, J Wang…","Increasing relative abundance of non-cyanobacterial photosynthetic organisms drives ecosystem multifunctionality during the succession of biological soil crusts",2021,"Geoderma","https://www.sciencedirect.com/science/article/pii/S0016706121001269","","",20,80,"2024-07-18 08:37:38","google,google,google,google,google,google,google,google,scopus,scopus","biocrust--absorption,biocrust--carbon,biocrust--chlorophyll,biocrust--light,biocrust--nitrogen,biocrust--nitrogenfixation,biocrust--photosynthesis,biocrust--respiration,biocrust--communitycomposition,biocrust--photosynthesis",130079
"81","B Roncero-Ramos, JR Román…","Production of a biocrust-cyanobacteria strain (Nostoc commune) for large-scale restoration of dryland soils",2019,"Journal of Applied …","https://link.springer.com/article/10.1007/s10811-019-1749-6","HTML","10.1007/s10811-019-1749-6",58,81,"2024-07-18 08:37:38","google,google,google,google,google,google,google,google,google,google,google,google,google,scopus","biocrust--absorption,biocrust--albedo,biocrust--albedo,biocrust--chlorophyll,biocrust--light,biocrust--nitrogen,biocrust--nitrogenfixation,biocrust--photosystem,biocrust--photosystem,biocrust--quantumyield,biocrust--quantumyield,biocrust--reflectance,biocrust--reflectance,biocrust--carbon",130080
"82","X Yang, M Xu, Y Zhao, T Bao, W Ren, Y Shi","Trampling disturbance of biocrust enhances soil carbon emission",2020,"Rangeland Ecology & …","https://www.sciencedirect.com/science/article/pii/S1550742420300221","","",13,82,"2024-07-18 08:37:38","google,google,google,google,google,google,google","biocrust--absorption,biocrust--bulkdensity,biocrust--carbon,biocrust--light,biocrust--photosynthesis,biocrust--respiration,biocrust--soil",130081
